,fwy,dir,link,from_node,to_node,geometry,vds,Cluster_Labels,geometry_station
5086,I5,N,859731738_0,2351758618,2351758675,"LINESTRING (1968675.9292182545 568980.920681477, 1968370.6906901922 569304.2331867345)",769402,13,POINT (1968619.073687193 569043.4406792126)
5087,I5,N,226328500_0,2351758675,2351758770,"LINESTRING (1968370.6906901922 569304.2331867345, 1968013.1260610314 569791.2370018514)",716963,0,POINT (1972747.3710325959 573704.3517921551)
5088,I5,N,862954171_0,2351758770,2351758627,"LINESTRING (1968013.1260610314 569791.2370018514, 1967268.1980153532 570378.5576688999)",716974,0,POINT (1971200.1922542844 575460.6158123172)
5089,I5,N,862954171_1,2351758627,2351758741,"LINESTRING (1967268.1980153532 570378.5576688999, 1967105.032349169 570436.8152399741)",764760,5,POINT (1967240.717255559 570393.3742433938)
5090,I5,N,866655240_0,2351758741,2351758744,"LINESTRING (1967105.032349169 570436.8152399741, 1966778.4440720289 570603.4772532856)",768469,13,POINT (1966926.0604909963 570513.5120464144)
5091,I5,N,864141294_0,2351758744,3841745852,"LINESTRING (1966778.4440720289 570603.4772532856, 1966576.4429823805 570778.8519810991)",768469,13,POINT (1966926.0604909963 570513.5120464144)
5092,I5,N,864141293_0,3841745852,269389665,"LINESTRING (1966576.4429823805 570778.8519810991, 1966546.780441819 570804.4158580778)",768469,13,POINT (1966926.0604909963 570513.5120464144)
5093,I5,N,30636675_0,269389665,269389663,"LINESTRING (1966546.780441819 570804.4158580778, 1966519.481071978 570827.9303077029)",716359,13,POINT (1966322.804109403 571013.9510901736)
5094,I5,N,24794667_0,269389663,6761122366,"LINESTRING (1966519.481071978 570827.9303077029, 1966129.328803429 571407.6792998292)",716359,13,POINT (1966322.804109403 571013.9510901736)
5095,I5,N,24794667_1,6761122366,6761122365,"LINESTRING (1966129.328803429 571407.6792998292, 1966118.6015462687 571435.127641312)",716359,13,POINT (1966322.804109403 571013.9510901736)
5096,I5,N,25003395_0,6761122365,269389342,"LINESTRING (1966118.6015462687 571435.127641312, 1966103.2777134639 571474.1731915005)",716359,13,POINT (1966322.804109403 571013.9510901736)
5097,I5,N,24794581_0,269389342,82481755,"LINESTRING (1966103.2777134639 571474.1731915005, 1966048.1319833826 571611.8643972193)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5098,I5,N,859705684_0,82481755,82481767,"LINESTRING (1966048.1319833826 571611.8643972193, 1965867.6746634492 571817.6353176516)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5099,I5,N,25003398_0,82481767,82481771,"LINESTRING (1965867.6746634492 571817.6353176516, 1965829.6601054172 571850.2093342049)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5100,I5,N,25003399_0,82481771,701954220,"LINESTRING (1965829.6601054172 571850.2093342049, 1965649.5725150444 572003.8714046687)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5101,I5,N,55904294_0,701954220,701954294,"LINESTRING (1965649.5725150444 572003.8714046687, 1965500.7232623035 572193.9588088973)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5102,I5,N,172777684_0,701954294,701954296,"LINESTRING (1965500.7232623035 572193.9588088973, 1965482.649286848 572221.5239773002)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5103,I5,N,55904297_0,701954296,1377610419,"LINESTRING (1965482.649286848 572221.5239773002, 1965444.9413512642 572281.1193521288)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5104,I5,N,123585987_0,1377610419,6354846109,"LINESTRING (1965444.9413512642 572281.1193521288, 1965061.3337996972 572899.4683483636)",717491,6,POINT (1965798.9680071452 571875.1915206664)
5105,I5,N,123585987_1,6354846109,6354846108,"LINESTRING (1965061.3337996972 572899.4683483636, 1965049.930952202 572924.9682346241)",716978,0,POINT (1970442.2785857576 576256.9895084195)
5106,I5,N,32232841_0,6354846108,4051966410,"LINESTRING (1965049.930952202 572924.9682346241, 1965003.6841411926 573044.119062215)",716978,0,POINT (1970442.2785857576 576256.9895084195)
5107,I5,N,32232836_0,4051966410,122499416,"LINESTRING (1965003.6841411926 573044.119062215, 1964879.541606651 573392.7213999082)",716978,0,POINT (1970442.2785857576 576256.9895084195)
5108,I5,N,861328694_0,122499416,361463277,"LINESTRING (1964879.541606651 573392.7213999082, 1964830.4274065392 573525.3167786086)",716978,0,POINT (1970442.2785857576 576256.9895084195)
5109,I5,N,861328693_0,361463277,4051966416,"LINESTRING (1964830.4274065392 573525.3167786086, 1964732.9753484097 573797.1385849724)",716981,0,POINT (1969575.5457027343 577024.4986016117)
5110,I5,N,32232574_0,4051966416,4051966417,"LINESTRING (1964732.9753484097 573797.1385849724, 1964715.606327405 573846.1773310846)",716981,0,POINT (1969575.5457027343 577024.4986016117)
5111,I5,N,32232572_0,4051966417,273607575,"LINESTRING (1964715.606327405 573846.1773310846, 1964627.2397412187 574090.6009000271)",716981,0,POINT (1969575.5457027343 577024.4986016117)
5112,I5,N,32232572_1,273607575,4051966424,"LINESTRING (1964627.2397412187 574090.6009000271, 1964586.591722503 574185.651017266)",716985,9,POINT (1968739.482092574 577797.7536828468)
5113,I5,N,25124738_0,4051966424,4051966425,"LINESTRING (1964586.591722503 574185.651017266, 1964539.6588566436 574264.4418201754)",716985,9,POINT (1968739.482092574 577797.7536828468)
5114,I5,N,25124724_0,4051966425,166795424,"LINESTRING (1964539.6588566436 574264.4418201754, 1964536.525662598 574269.6782967477)",716985,9,POINT (1968739.482092574 577797.7536828468)
5115,I5,N,867271708_0,166795424,4051966428,"LINESTRING (1964536.525662598 574269.6782967477, 1964274.9211690074 574533.5491214524)",716985,9,POINT (1968739.482092574 577797.7536828468)
5116,I5,N,32232484_0,4051966428,4051966429,"LINESTRING (1964274.9211690074 574533.5491214524, 1964221.746306792 574575.2950429047)",716985,9,POINT (1968739.482092574 577797.7536828468)
5117,I5,N,185160607_0,4051966429,4051966430,"LINESTRING (1964221.746306792 574575.2950429047, 1964186.5971210157 574602.9397932907)",716985,9,POINT (1968739.482092574 577797.7536828468)
5118,I5,N,32232481_0,4051966430,4051966431,"LINESTRING (1964186.5971210157 574602.9397932907, 1964123.5956311983 574654.3856823369)",716985,9,POINT (1968739.482092574 577797.7536828468)
5119,I5,N,608855560_0,4051966431,18154007,"LINESTRING (1964123.5956311983 574654.3856823369, 1963926.8986467244 574816.2210147181)",716985,9,POINT (1968739.482092574 577797.7536828468)
5120,I5,N,55477901_0,18154007,361458491,"LINESTRING (1963926.8986467244 574816.2210147181, 1963817.036559969 574935.7920675966)",716985,9,POINT (1968739.482092574 577797.7536828468)
5121,I5,N,55477901_1,361458491,4051966436,"LINESTRING (1963817.036559969 574935.7920675966, 1963590.2486931712 575411.6097002963)",716985,9,POINT (1968739.482092574 577797.7536828468)
5122,I5,N,32231991_0,4051966436,4051966437,"LINESTRING (1963590.2486931712 575411.6097002963, 1963566.3900718035 575463.1275345214)",716985,9,POINT (1968739.482092574 577797.7536828468)
5123,I5,N,32231976_0,4051966437,18154009,"LINESTRING (1963566.3900718035 575463.1275345214, 1963539.9202260824 575516.3306474002)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5124,I5,N,32231976_1,18154009,4051966440,"LINESTRING (1963539.9202260824 575516.3306474002, 1963472.68602956 575625.7550942163)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5125,I5,N,32231961_0,4051966440,4051966441,"LINESTRING (1963472.68602956 575625.7550942163, 1963420.9574480946 575692.757187914)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5126,I5,N,32231962_0,4051966441,361456951,"LINESTRING (1963420.9574480946 575692.757187914, 1963388.6204355485 575730.5211879391)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5127,I5,N,867295461_0,361456951,4051966443,"LINESTRING (1963388.6204355485 575730.5211879391, 1963018.5804542578 576220.4194630062)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5128,I5,N,55477939_0,4051966443,361454391,"LINESTRING (1963018.5804542578 576220.4194630062, 1963004.922685928 576269.7461385014)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5129,I5,N,55477938_0,361454391,361454325,"LINESTRING (1963004.922685928 576269.7461385014, 1962964.981199618 576581.090078354)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5130,I5,N,55477938_1,361454325,4051966445,"LINESTRING (1962964.981199618 576581.090078354, 1962917.4096412202 577028.090715267)",716988,0,POINT (1967835.6857306445 579115.3975536183)
5131,I5,N,55477955_0,4051966445,4051966446,"LINESTRING (1962917.4096412202 577028.090715267, 1962912.5511870764 577073.8993226724)",716990,6,POINT (1966156.9430971222 580168.605012682)
5132,I5,N,55477954_0,4051966446,361451218,"LINESTRING (1962912.5511870764 577073.8993226724, 1962896.9793706122 577229.4096578207)",716990,6,POINT (1966156.9430971222 580168.605012682)
5133,I5,N,864957975_0,361451218,361448836,"LINESTRING (1962896.9793706122 577229.4096578207, 1962820.0728391483 577828.925939278)",716990,6,POINT (1966156.9430971222 580168.605012682)
5134,I5,N,822120563_0,361448836,18154013,"LINESTRING (1962820.0728391483 577828.925939278, 1962803.8734652514 577884.7965078675)",716990,6,POINT (1966156.9430971222 580168.605012682)
5135,I5,N,822120562_0,18154013,1957285395,"LINESTRING (1962803.8734652514 577884.7965078675, 1962765.4177290986 577979.8681104311)",716990,6,POINT (1966156.9430971222 580168.605012682)
5136,I5,N,822120562_1,1957285395,361449172,"LINESTRING (1962765.4177290986 577979.8681104311, 1962662.4036553532 578232.7997663238)",716990,6,POINT (1966156.9430971222 580168.605012682)
5137,I5,N,822120562_2,361449172,697187397,"LINESTRING (1962662.4036553532 578232.7997663238, 1962369.0523810359 579449.8068098417)",716990,6,POINT (1966156.9430971222 580168.605012682)
5138,I5,N,55477991_0,697187397,306526678,"LINESTRING (1962369.0523810359 579449.8068098417, 1962359.8151193098 579491.9064875782)",716990,6,POINT (1966156.9430971222 580168.605012682)
5139,I5,N,120233258_0,306526678,4051966460,"LINESTRING (1962359.8151193098 579491.9064875782, 1962293.5064048509 579790.9150357911)",716990,6,POINT (1966156.9430971222 580168.605012682)
5140,I5,N,123585985_0,4051966460,697188245,"LINESTRING (1962293.5064048509 579790.9150357911, 1962224.247235891 580104.2008589881)",716994,6,POINT (1965450.6886448415 580590.0588187311)
5141,I5,N,55478060_0,697188245,697188246,"LINESTRING (1962224.247235891 580104.2008589881, 1962213.9948817608 580152.3723376207)",716994,6,POINT (1965450.6886448415 580590.0588187311)
5142,I5,N,402782758_0,697188246,4051966462,"LINESTRING (1962213.9948817608 580152.3723376207, 1962163.9188852813 580376.3536170456)",716994,6,POINT (1965450.6886448415 580590.0588187311)
5143,I5,N,55478061_0,4051966462,1957285397,"LINESTRING (1962163.9188852813 580376.3536170456, 1962145.656640335 580482.2380634153)",716994,6,POINT (1965450.6886448415 580590.0588187311)
5144,I5,N,55478061_1,1957285397,4051966468,"LINESTRING (1962145.656640335 580482.2380634153, 1962143.0036304514 580586.062107715)",716994,6,POINT (1965450.6886448415 580590.0588187311)
5145,I5,N,402782759_0,4051966468,361469756,"LINESTRING (1962143.0036304514 580586.062107715, 1962156.1684449778 580700.6698105098)",717000,12,POINT (1963024.5422582931 581190.4270915203)
5146,I5,N,32233577_0,361469756,122467736,"LINESTRING (1962156.1684449778 580700.6698105098, 1962201.0715794829 580850.9540052303)",717000,12,POINT (1963024.5422582931 581190.4270915203)
5147,I5,N,402624765_0,122467736,4050067037,"LINESTRING (1962201.0715794829 580850.9540052303, 1962209.8132688955 580875.3325672728)",717000,12,POINT (1963024.5422582931 581190.4270915203)
5148,I5,N,557442636_0,4050067037,340151913,"LINESTRING (1962209.8132688955 580875.3325672728, 1962244.450836265 581032.3253584884)",717000,12,POINT (1963024.5422582931 581190.4270915203)
5149,I5,N,32233576_0,340151913,358001039,"LINESTRING (1962244.450836265 581032.3253584884, 1962252.6720697873 581281.6919887365)",717000,12,POINT (1963024.5422582931 581190.4270915203)
5150,I5,N,31959583_0,358001039,358001020,"LINESTRING (1962252.6720697873 581281.6919887365, 1962197.301943292 581435.1807025991)",775462,12,POINT (1961800.8161135467 581894.9879847219)
5151,I5,N,31959581_0,358001020,5376180626,"LINESTRING (1962197.301943292 581435.1807025991, 1961988.5959249341 581678.1031816032)",775462,12,POINT (1961800.8161135467 581894.9879847219)
5152,I5,N,557442633_0,5376180626,4050067078,"LINESTRING (1961988.5959249341 581678.1031816032, 1961821.489876417 581884.087690654)",775462,12,POINT (1961800.8161135467 581894.9879847219)
5153,I5,N,404280191_1,4050067078,1377610429,"LINESTRING (1961821.489876417 581884.087690654, 1961742.9347295084 581975.3025560491)",775462,12,POINT (1961800.8161135467 581894.9879847219)
5154,I5,N,124100060_0,1377610429,364042265,"LINESTRING (1961742.9347295084 581975.3025560491, 1961699.2322210898 582024.4891847749)",764156,11,POINT (1961619.436860433 582098.1732450989)
5155,I5,N,32337038_0,364042265,364042266,"LINESTRING (1961699.2322210898 582024.4891847749, 1961669.7276090817 582058.4318224669)",764156,11,POINT (1961619.436860433 582098.1732450989)
5156,I5,N,32337043_0,364042266,122465734,"LINESTRING (1961669.7276090817 582058.4318224669, 1961376.2720247104 582389.8370250197)",718389,12,POINT (1961155.7195392929 582631.2084141325)
5157,I5,N,124100076_0,122465734,122445339,"LINESTRING (1961376.2720247104 582389.8370250197, 1961122.0302828404 582683.3507262301)",718389,12,POINT (1961155.7195392929 582631.2084141325)
5158,I5,N,32337059_0,122445339,364042453,"LINESTRING (1961122.0302828404 582683.3507262301, 1961088.1741861703 582722.005571344)",718092,6,POINT (1960968.2544089353 582847.9647593052)
5159,I5,N,32337067_0,364042453,122393324,"LINESTRING (1961088.1741861703 582722.005571344, 1960880.212129458 582959.3707222359)",718092,6,POINT (1960968.2544089353 582847.9647593052)
5160,I5,N,867276593_0,122393324,122550911,"LINESTRING (1960880.212129458 582959.3707222359, 1960660.1629891915 583213.2418981348)",768682,6,POINT (1960662.7394240014 583201.7725550816)
5161,I5,N,867276592_0,122550911,364042766,"LINESTRING (1960660.1629891915 583213.2418981348, 1960539.939284039 583351.4761212924)",768682,6,POINT (1960662.7394240014 583201.7725550816)
5162,I5,N,32337123_0,364042766,364042767,"LINESTRING (1960539.939284039 583351.4761212924, 1960509.3254227415 583386.8248603429)",768682,6,POINT (1960662.7394240014 583201.7725550816)
5163,I5,N,32337122_0,364042767,364042909,"LINESTRING (1960509.3254227415 583386.8248603429, 1960291.6350876463 583634.0061445558)",768664,12,POINT (1960138.1247375421 583812.5427824454)
5164,I5,N,864596591_0,364042909,4048520724,"LINESTRING (1960291.6350876463 583634.0061445558, 1960108.6602676257 583840.322928302)",768664,12,POINT (1960138.1247375421 583812.5427824454)
5165,I5,N,402439444_0,4048520724,364043016,"LINESTRING (1960108.6602676257 583840.322928302, 1959960.2151696365 584010.7654928213)",768664,12,POINT (1960138.1247375421 583812.5427824454)
5166,I5,N,32337164_0,364043016,364043017,"LINESTRING (1959960.2151696365 584010.7654928213, 1959926.781004343 584048.9014664531)",768655,6,POINT (1959916.3323259652 584067.0716064181)
5167,I5,N,32337171_0,364043017,5376004285,"LINESTRING (1959926.781004343 584048.9014664531, 1959593.8875742692 584431.5261272587)",768655,6,POINT (1959916.3323259652 584067.0716064181)
5168,I5,N,124100085_0,5376004285,297524300,"LINESTRING (1959593.8875742692 584431.5261272587, 1959456.4276866012 584620.3089582996)",768655,6,POINT (1959916.3323259652 584067.0716064181)
5169,I5,N,864572665_0,297524300,297521859,"LINESTRING (1959456.4276866012 584620.3089582996, 1959411.0093005698 584703.1238642551)",768655,6,POINT (1959916.3323259652 584067.0716064181)
5170,I5,N,27117665_0,297521859,271332064,"LINESTRING (1959411.0093005698 584703.1238642551, 1959389.1629059436 584744.8492957014)",759617,6,POINT (1959219.553568721 585065.5429184336)
5171,I5,N,27117664_0,271332064,297521723,"LINESTRING (1959389.1629059436 584744.8492957014, 1959305.990787961 584904.0016509541)",759617,6,POINT (1959219.553568721 585065.5429184336)
5172,I5,N,27117663_0,297521723,297521724,"LINESTRING (1959305.990787961 584904.0016509541, 1959281.2971025081 584951.4302395502)",759617,6,POINT (1959219.553568721 585065.5429184336)
5173,I5,N,27117662_0,297521724,297521726,"LINESTRING (1959281.2971025081 584951.4302395502, 1959159.5997208098 585157.0529858605)",718394,0,POINT (1959021.1100974085 585318.8814033144)
5174,I5,N,124100082_0,297521726,297521704,"LINESTRING (1959159.5997208098 585157.0529858605, 1958913.7432307545 585441.550793972)",718394,0,POINT (1959021.1100974085 585318.8814033144)
5175,I5,N,124100082_1,297521704,297521752,"LINESTRING (1958913.7432307545 585441.550793972, 1958814.3027767297 585556.8430293641)",718394,0,POINT (1959021.1100974085 585318.8814033144)
5176,I5,N,27117658_0,297521752,297521741,"LINESTRING (1958814.3027767297 585556.8430293641, 1958785.8421254393 585594.9055872482)",718394,0,POINT (1959021.1100974085 585318.8814033144)
5177,I5,N,27117657_0,297521741,364044151,"LINESTRING (1958785.8421254393 585594.9055872482, 1958629.6677529057 585849.6839569932)",718394,0,POINT (1959021.1100974085 585318.8814033144)
5178,I5,N,32338875_0,364044151,271331771,"LINESTRING (1958629.6677529057 585849.6839569932, 1958601.0385043977 585897.0321542032)",759834,6,POINT (1958390.5096724788 586166.2672169236)
